"product_id","category","total_revenue","revenue_rank","cumulative_revenue_pct","product_number","total_products","pareto_segment"
"ca3f06758a5c1f826803c6839d39b541","auto",154.56,17123,92.03,17125,32216,"Remaining 80% Products"
"de99a4603fe6d195354676f800253ae1","baby",154.55,17126,92.03,17126,32216,"Remaining 80% Products"
"419b12eaf8841add29c3503ee6cddb91","sports_leisure",154.49,17127,92.03,17127,32216,"Remaining 80% Products"
"25c9bd06b9af867e935cca386b6acece","bed_bath_table",154.48,17128,92.03,17128,32216,"Remaining 80% Products"
"9269d6409ec9f19cad883b2c1aa206d9","housewares",154.47,17129,92.03,17129,32216,"Remaining 80% Products"
"81cb8d21c3255d5c2143be50785cc2ad","furniture_decor",154.45,17130,92.03,17130,32216,"Remaining 80% Products"
"1ae200ea89b47dfa17d0ae0745a25492","health_beauty",154.43,17131,92.03,17131,32216,"Remaining 80% Products"
"82bbea2a39c7d1745ad49a2479460e75","cool_stuff",154.40,17132,92.03,17132,32216,"Remaining 80% Products"
"0cb386dab759a2f5e6dc75314cdc68a5","industry_commerce_and_business",154.38,17133,92.03,17133,32216,"Remaining 80% Products"
"96e5e61e0d12e5a00d818f9d6e7f3670","sports_leisure",154.38,17133,92.03,17134,32216,"Remaining 80% Products"
"79997ca1a57c069a3bd377b86f844c04","bed_bath_table",154.38,17133,92.04,17135,32216,"Remaining 80% Products"
"ea697d5bbca113fdf96cf66f7aa135c8","health_beauty",154.38,17133,92.04,17136,32216,"Remaining 80% Products"
"2b24cfb25ee90eaa2ebc34844fba07b9","books_technical",154.35,17137,92.04,17137,32216,"Remaining 80% Products"
"edf9320a431f41502045f83bc1308b0a","sports_leisure",154.35,17137,92.04,17138,32216,"Remaining 80% Products"
"0fb1658e227645b2fe14d8ba74d48606","computers_accessories",154.35,17137,92.04,17139,32216,"Remaining 80% Products"
"62efb2cde9269a637ebc6d2c0e02edfb","health_beauty",154.34,17140,92.04,17140,32216,"Remaining 80% Products"
"be4759b234eb97ef5af31ef0ccd0498e","sports_leisure",154.33,17141,92.04,17141,32216,"Remaining 80% Products"
"5cbd407f3315b628a89206fbc140f6c8","market_place",154.33,17141,92.04,17142,32216,"Remaining 80% Products"
"a5f51ebc52e3337c55235f2e9d3e3acc","housewares",154.30,17143,92.04,17143,32216,"Remaining 80% Products"
"e4643202d9053d132303d7927dc71f8e","pet_shop",154.30,17143,92.04,17144,32216,"Remaining 80% Products"
"3877d1c5a012c0c315cb72f7588b7a56","sports_leisure",154.29,17145,92.05,17145,32216,"Remaining 80% Products"
"f565767fe2205fbf1e7c0d1c2fc5773b","stationery",154.28,17146,92.05,17146,32216,"Remaining 80% Products"
"64143bc1c8b26719d98b7b0ab8027ad9","home_construction",154.26,17147,92.05,17147,32216,"Remaining 80% Products"
"13a58c8c026b664e412003b4cbdc30a3","housewares",154.26,17147,92.05,17148,32216,"Remaining 80% Products"
"d7f94e8a47066a6a4ddb422718f59531","perfumery",154.26,17147,92.05,17149,32216,"Remaining 80% Products"
"9d1893083966b9c51109f0dc6ab0b0d9","construction_tools_lights",154.25,17150,92.05,17150,32216,"Remaining 80% Products"
"67bf0dde94ca85e84e682a80c604807a","furniture_decor",154.25,17150,92.05,17151,32216,"Remaining 80% Products"
"4fd676d9c4723d475026e40aeae56957","garden_tools",154.23,17152,92.05,17152,32216,"Remaining 80% Products"
"4c4e033bb95fdaa874d3b1c81c972dc3","furniture_decor",154.22,17153,92.05,17153,32216,"Remaining 80% Products"
"36e51737e6dad4e510d102b8c95167b1","sports_leisure",154.14,17154,92.05,17154,32216,"Remaining 80% Products"
"1a26ba82503a95e1e69edd327df9e183","auto",154.14,17154,92.06,17155,32216,"Remaining 80% Products"
"079f8274f5cca61e595fc11c5fd3aa2f","auto",154.13,17156,92.06,17156,32216,"Remaining 80% Products"
"17ff593779ce464d3667e8ca12b4a5ca","sports_leisure",154.12,17157,92.06,17157,32216,"Remaining 80% Products"
"3fae92f8d0ebb3317991934a6d717c47","bed_bath_table",154.11,17158,92.06,17158,32216,"Remaining 80% Products"
"976307932e1b8bc2f2da2feb7a027fc1","christmas_supplies",154.10,17159,92.06,17159,32216,"Remaining 80% Products"
"ee622ee691342b99c64f8dee1a9c09b9","furniture_decor",154.10,17159,92.06,17160,32216,"Remaining 80% Products"
"b80b61cc25558319e7d8e262786ca7af","furniture_decor",154.08,17161,92.06,17161,32216,"Remaining 80% Products"
"a3e5f9cbee551f620eb3c85fed57c5f8","furniture_decor",154.07,17162,92.06,17162,32216,"Remaining 80% Products"
"e40c9663823a220588b8f0c552ff5c03","fashion_male_clothing",154.05,17163,92.06,17163,32216,"Remaining 80% Products"
"8af72bbf3875865c7fc23509cf49682e","toys",154.05,17163,92.06,17164,32216,"Remaining 80% Products"
"06944e4b10483df8e37fe55990a0ba15","housewares",154.05,17163,92.07,17165,32216,"Remaining 80% Products"
"6139fa69b55f0d2940a87602dd20892d","auto",154.02,17166,92.07,17166,32216,"Remaining 80% Products"
"a888ac66042ddd2f1ecb410941c0db49","housewares",153.98,17167,92.07,17167,32216,"Remaining 80% Products"
"0da83a01a5c35fa359ae0553c618d5bd","bed_bath_table",153.97,17168,92.07,17168,32216,"Remaining 80% Products"
"ba461a0fdc83975aeb97c66b1dea2802","signaling_and_security",153.96,17169,92.07,17169,32216,"Remaining 80% Products"
"1aaf6070d787633a51243dcd6efa127b","luggage_accessories",153.93,17170,92.07,17170,32216,"Remaining 80% Products"
"18721a85f6f265d6137dfc0f88cc0534","bed_bath_table",153.91,17171,92.07,17171,32216,"Remaining 80% Products"
"3bbfc7ab9b28d67dee1c87ab14c2ec07","bed_bath_table",153.90,17172,92.07,17172,32216,"Remaining 80% Products"
"6feecc05ee0c88b6194450c8a580629b","toys",153.90,17172,92.07,17173,32216,"Remaining 80% Products"
"feee7d52babf4002f100a79183eb7989","health_beauty",153.83,17174,92.07,17174,32216,"Remaining 80% Products"
"0781ed724941f4eaafbd9e6c5a20be49","bed_bath_table",153.83,17174,92.08,17175,32216,"Remaining 80% Products"
"14d9afd912784344d5bb9a12b23478d2","bed_bath_table",153.82,17176,92.08,17176,32216,"Remaining 80% Products"
"d787de6a880320609e500adbb90fb9c7","telephony",153.81,17177,92.08,17177,32216,"Remaining 80% Products"
"c3c075d20bbf03a458eb5c4458d82380","pet_shop",153.81,17177,92.08,17178,32216,"Remaining 80% Products"
"a5a96bde429831b98e34353c0645a103","computers_accessories",153.80,17179,92.08,17179,32216,"Remaining 80% Products"
"514171f9d45a3d93574fc587ef775579","small_appliances_home_oven_and_coffee",153.80,17179,92.08,17180,32216,"Remaining 80% Products"
"adf9f5989ed8d85d68ea6b941de7a633","toys",153.80,17179,92.08,17181,32216,"Remaining 80% Products"
"5bdfe8e8b816fda68f9f8eb7c0c08e62","bed_bath_table",153.78,17182,92.08,17182,32216,"Remaining 80% Products"
"537795846d3155fd59b4eb12545b1b2f","perfumery",153.77,17183,92.08,17183,32216,"Remaining 80% Products"
"6219295d42e02e53a4c770698fccf630","sports_leisure",153.75,17184,92.08,17184,32216,"Remaining 80% Products"
"06b68710c4befc588c863ea38c7e4145","furniture_decor",153.74,17185,92.09,17185,32216,"Remaining 80% Products"
"904df51afc994cd2a7bce1ec3ff5d9fe","stationery",153.72,17186,92.09,17186,32216,"Remaining 80% Products"
"c8f57335e06d8d4e73e34057dc92cfbe","telephony",153.72,17186,92.09,17187,32216,"Remaining 80% Products"
"9fcc521cfe8074cbd26206bcb2e92f55","consoles_games",153.72,17186,92.09,17188,32216,"Remaining 80% Products"
"fda8e9e4aa94f525fc48f6777ff040ea","cool_stuff",153.72,17186,92.09,17189,32216,"Remaining 80% Products"
"8d72bd9268379ba4f39affd5ac80ac39","bed_bath_table",153.70,17190,92.09,17190,32216,"Remaining 80% Products"
"6f5cff7499746e6f722c4dcee24f7437","furniture_decor",153.70,17190,92.09,17191,32216,"Remaining 80% Products"
"6d637634f7ac8e9bd62dcc5fa03e39da","housewares",153.69,17192,92.09,17192,32216,"Remaining 80% Products"
"60c031bf1162848b7ee14f56f432285b","health_beauty",153.69,17192,92.09,17193,32216,"Remaining 80% Products"
"d62404ec5fe357da9b6369b3b472f162","sports_leisure",153.64,17194,92.09,17194,32216,"Remaining 80% Products"
"af3da1cd239d042efbbf8100b9ef2156","health_beauty",153.64,17194,92.10,17195,32216,"Remaining 80% Products"
"497990bf1833de92aef1f3bfcda8718f","bed_bath_table",153.64,17194,92.10,17196,32216,"Remaining 80% Products"
"5a3f2f6e363dcc2277ba8df88f3a078c","housewares",153.63,17197,92.10,17197,32216,"Remaining 80% Products"
"b9de40e43fccb6ba53b7eadbd5c49077","housewares",153.61,17198,92.10,17198,32216,"Remaining 80% Products"
"f78d57eae3aa976bdfd5f0db33141a79","bed_bath_table",153.58,17199,92.10,17199,32216,"Remaining 80% Products"
"0707319aaf1dd0612c0004f6cff320f0","auto",153.57,17200,92.10,17200,32216,"Remaining 80% Products"
"94ea362da29f43390e967e874c6fa842","sports_leisure",153.54,17201,92.10,17201,32216,"Remaining 80% Products"
"1a37e7d1d8e98b3d70e6eb7d5deee99c","furniture_decor",153.54,17201,92.10,17202,32216,"Remaining 80% Products"
"8f0ff18b3c249ca69a6a4c6571e38335","bed_bath_table",153.51,17203,92.10,17203,32216,"Remaining 80% Products"
"a0736b92e52f6cead290e30b578413b6","furniture_decor",153.51,17203,92.10,17204,32216,"Remaining 80% Products"
"d3013b06b7a68f7ea7f29d55377d9bd2","toys",153.50,17205,92.11,17205,32216,"Remaining 80% Products"
"ef294607deabb11f3a073420257ab579","housewares",153.49,17206,92.11,17206,32216,"Remaining 80% Products"
"6f1ba20b6411eca7f07ac5cf26381d80","housewares",153.49,17206,92.11,17207,32216,"Remaining 80% Products"
"e8980f13841769bf1770127583697d59","fashion_bags_accessories",153.47,17208,92.11,17208,32216,"Remaining 80% Products"
"f020db7bfbac6214f8dc51b753800c5e","construction_tools_construction",153.45,17209,92.11,17209,32216,"Remaining 80% Products"
"3ef9c686c9865f2cfe88cd7f9976fd38","furniture_decor",153.44,17210,92.11,17210,32216,"Remaining 80% Products"
"8e4ddd0db3411d756ce077eb15a63272","watches_gifts",153.42,17211,92.11,17211,32216,"Remaining 80% Products"
"34604421b410aa74270f4309503a4338","auto",153.39,17212,92.11,17212,32216,"Remaining 80% Products"
"a2cc1ca6628697fcdaa51066d6aa3014","housewares",153.34,17213,92.11,17213,32216,"Remaining 80% Products"
"9e2d5ef1b9d71f1d1d7168dd7a042878","telephony",153.34,17213,92.11,17214,32216,"Remaining 80% Products"
"93a5fdb44a53e09f4a7d659420947201","watches_gifts",153.31,17215,92.12,17215,32216,"Remaining 80% Products"
"2135fcbb25adcdcbe1b910622300a508","auto",153.31,17215,92.12,17216,32216,"Remaining 80% Products"
"4a52db5eba2f48f7f5454ada6ce3d56a","perfumery",153.30,17217,92.12,17217,32216,"Remaining 80% Products"
"72f3781e31206029b40584266bb01799","bed_bath_table",153.27,17218,92.12,17218,32216,"Remaining 80% Products"
"0d1d0db051b49daf3c58068768d8fd2d","toys",153.27,17218,92.12,17219,32216,"Remaining 80% Products"
"88ab3ce1ded665150c5cd6adcc5287e0","bed_bath_table",153.27,17218,92.12,17220,32216,"Remaining 80% Products"
"435a1672279b4287778328c7dc80c040","housewares",153.26,17221,92.12,17221,32216,"Remaining 80% Products"
"d0885d40d75c08cf3c44d7ae88897e11","health_beauty",153.24,17222,92.12,17222,32216,"Remaining 80% Products"
"59d8c83dc367b690a114f47a4bf78f8f","sports_leisure",153.22,17223,92.12,17223,32216,"Remaining 80% Products"
"990246075b83e422c5b4b9005578a8dd","cool_stuff",153.22,17223,92.12,17224,32216,"Remaining 80% Products"
"aa720f8684a8fc318f7a22c52c02a2dc","luggage_accessories",153.22,17223,92.13,17225,32216,"Remaining 80% Products"
"618a3fd33448d434c96fd55360397e25","pet_shop",153.22,17223,92.13,17226,32216,"Remaining 80% Products"
"cad5ce42d21fcca572842bd63d5f1552","watches_gifts",153.22,17223,92.13,17227,32216,"Remaining 80% Products"
"87600b5691804854827b5df8c04767b2","sports_leisure",153.20,17228,92.13,17228,32216,"Remaining 80% Products"
"e2cd18ee8f14173a56ae0ddbe05a9cf9","bed_bath_table",153.20,17228,92.13,17229,32216,"Remaining 80% Products"
"c888fc3b5c58172f23548aa2bb94a8d6","housewares",153.16,17230,92.13,17230,32216,"Remaining 80% Products"
"3cc8beafc2e30054e0af2e8439561303","bed_bath_table",153.10,17231,92.13,17231,32216,"Remaining 80% Products"
"144eebc150ba34b9f44f761513b5a394","auto",153.09,17232,92.13,17232,32216,"Remaining 80% Products"
"062d69b626c072fa369799d0018c95d7","watches_gifts",153.09,17232,92.13,17233,32216,"Remaining 80% Products"
"d5edb235c490c253cb971f0ca5a7af74","computers_accessories",153.09,17232,92.13,17234,32216,"Remaining 80% Products"
"937ac3a2f4aec64b560e6423fb50aee9","small_appliances",153.08,17235,92.14,17235,32216,"Remaining 80% Products"
"1fe459940e7d5e442ac6c1ee4d137989","drinks",153.08,17235,92.14,17236,32216,"Remaining 80% Products"
"ba0d049a05e69aa1b806f625df623063","health_beauty",153.05,17237,92.14,17237,32216,"Remaining 80% Products"
"ddbd0c1c8d8bf3e9142fc3b9751a476a","baby",153.05,17237,92.14,17238,32216,"Remaining 80% Products"
"e2055b97e82d54729173aebed46123a6","construction_tools_construction",153.03,17239,92.14,17239,32216,"Remaining 80% Products"
"3609dcfca328f686e30517807ce959a9","health_beauty",153.02,17240,92.14,17240,32216,"Remaining 80% Products"
"24a046fcc8b971ab9962537f2694bc77","bed_bath_table",153.02,17240,92.14,17241,32216,"Remaining 80% Products"
"92bc0c56dce8e6bee96f8b443f886a97","furniture_decor",153.02,17240,92.14,17242,32216,"Remaining 80% Products"
"874337e889ebccdaf2ac1f132818ccdf","pet_shop",153.02,17240,92.14,17243,32216,"Remaining 80% Products"
"df892547f0d5bb0c35cf26abc8e93d8d","fashion_bags_accessories",153.02,17240,92.14,17244,32216,"Remaining 80% Products"
"70f4c097cdc97babddd3f3bd03c43c26","toys",153.02,17240,92.15,17245,32216,"Remaining 80% Products"
"658675929f516ce89c6c508269123f98","sports_leisure",152.99,17246,92.15,17246,32216,"Remaining 80% Products"
"be642ced82a99a398aa76d720cf47d19","sports_leisure",152.99,17246,92.15,17247,32216,"Remaining 80% Products"
"48d4c64d5e5feb93683c4298fc62790f","health_beauty",152.97,17248,92.15,17248,32216,"Remaining 80% Products"
"c915ddfdd3e9d773e0939691e85f1d38","sports_leisure",152.97,17248,92.15,17249,32216,"Remaining 80% Products"
"fc5010afcac79b05b2e4bc8e5912092d","health_beauty",152.95,17250,92.15,17250,32216,"Remaining 80% Products"
"1afc67ca54fdc1dd0774a3727a44b8a1","computers_accessories",152.95,17250,92.15,17251,32216,"Remaining 80% Products"
"8c5f61f20b013d5dbe8b2e2f7794a873","watches_gifts",152.92,17252,92.15,17252,32216,"Remaining 80% Products"
"31ddb1ee64afc01b90d5025db261a737","auto",152.91,17253,92.15,17253,32216,"Remaining 80% Products"
"31207fc086e99a46400056ea7f77857e","health_beauty",152.91,17253,92.15,17254,32216,"Remaining 80% Products"
"aa8d767a6316127a012fc3d16b84dc7f","musical_instruments",152.90,17255,92.16,17255,32216,"Remaining 80% Products"
"05fb095572e53e2a567a685765101704","toys",152.89,17256,92.16,17256,32216,"Remaining 80% Products"
"be812bad75438bfa69480ee7b2930070","health_beauty",152.88,17257,92.16,17257,32216,"Remaining 80% Products"
"488445f08d5b536d6aaa8dfe5c06a3db","health_beauty",152.88,17257,92.16,17258,32216,"Remaining 80% Products"
"9384e66a84d6f8833eb4c69a3d537fef","health_beauty",152.88,17257,92.16,17259,32216,"Remaining 80% Products"
"73b499a2f5002c0a2158a478cc5a096c","housewares",152.87,17260,92.16,17260,32216,"Remaining 80% Products"
"96ac5914ae8307995bed8c15fc1bcebb","furniture_living_room",152.80,17261,92.16,17261,32216,"Remaining 80% Products"
"c261f239575a146a38e4d4c72b58f403","furniture_decor",152.78,17262,92.16,17262,32216,"Remaining 80% Products"
"2ac41de9b0580f84618e017249626a72","furniture_decor",152.77,17263,92.16,17263,32216,"Remaining 80% Products"
"2b0422f04592a663193d00d032c3c987","health_beauty",152.75,17264,92.16,17264,32216,"Remaining 80% Products"
"b1418867113446b20f726f21d7b041e7","auto",152.72,17265,92.17,17265,32216,"Remaining 80% Products"
"5264bb8a8395e30c0d59ac73be2c7613","telephony",152.68,17266,92.17,17266,32216,"Remaining 80% Products"
"6c3c95f656ad4d31b662c75b31c09f1e","books_general_interest",152.68,17266,92.17,17267,32216,"Remaining 80% Products"
"47ab4924a51b711db100f100e9246dea","telephony",152.67,17268,92.17,17268,32216,"Remaining 80% Products"
"65b8088cea1e67b54a517052979d07a0","bed_bath_table",152.65,17269,92.17,17269,32216,"Remaining 80% Products"
"aec710f01b389f7277acf17f5fa20094","musical_instruments",152.63,17270,92.17,17270,32216,"Remaining 80% Products"
"506a50e2a24273052e1ed28217b78733","industry_commerce_and_business",152.62,17271,92.17,17271,32216,"Remaining 80% Products"
"ff80f0538290775336ee74b4997a855c","watches_gifts",152.61,17272,92.17,17272,32216,"Remaining 80% Products"
"95d4404184aa5ce72e590362cc471d62","bed_bath_table",152.59,17273,92.17,17273,32216,"Remaining 80% Products"
"2c1a7a693a0c48d9e0327e9b6939bbf8","electronics",152.56,17274,92.17,17274,32216,"Remaining 80% Products"
"d90e83fe1a0e31440db1dc015f1c1512","bed_bath_table",152.52,17275,92.18,17275,32216,"Remaining 80% Products"
"33c18a3e86c00fca807265cf34354996","bed_bath_table",152.52,17275,92.18,17276,32216,"Remaining 80% Products"
"0721efe2bcae3223969332d77f0182bc","telephony",152.51,17277,92.18,17277,32216,"Remaining 80% Products"
"8ebb1bc470f9bfd4017c0be0773211ad","bed_bath_table",152.51,17277,92.18,17278,32216,"Remaining 80% Products"
"11970aff9a8cf29a520127d0d8100901","furniture_decor",152.50,17279,92.18,17279,32216,"Remaining 80% Products"
"5e65e068400cdced025ac4801d36ed4d","health_beauty",152.48,17280,92.18,17280,32216,"Remaining 80% Products"
"d5157c07fad9d63463fda055f91da324","sports_leisure",152.48,17280,92.18,17281,32216,"Remaining 80% Products"
"93f9c7eb069e7ef8685ebe71ca606135","telephony",152.48,17280,92.18,17282,32216,"Remaining 80% Products"
"09337f4d317bae01dfa96e6d368eafc4","Uncategorized",152.47,17283,92.18,17283,32216,"Remaining 80% Products"
"82da31ba11331ed88419773d888bae7f","telephony",152.41,17284,92.18,17284,32216,"Remaining 80% Products"
"11cf21fc07b965dd7f4bf7a2c3e5f1c4","home_appliances",152.39,17285,92.19,17285,32216,"Remaining 80% Products"
"ae90b5cf5c0d5de5936b9843dfe58e02","telephony",152.39,17285,92.19,17286,32216,"Remaining 80% Products"
"ef49c266450dd5f0287cc0f4e23d914a","stationery",152.38,17287,92.19,17287,32216,"Remaining 80% Products"
"3dd7de1b6e3362ad26c1879acc292f19","health_beauty",152.37,17288,92.19,17288,32216,"Remaining 80% Products"
"66042159d0dfc38befb19be08d425817","furniture_decor",152.36,17289,92.19,17289,32216,"Remaining 80% Products"
"3df02779fb868fabf6f42649c50b6046","luggage_accessories",152.36,17289,92.19,17290,32216,"Remaining 80% Products"
"c1678a85525ac9b08eb174f36a1d944f","furniture_decor",152.35,17291,92.19,17291,32216,"Remaining 80% Products"
"9e4d5a527ce5c7b4fd84f460c035c3c5","furniture_decor",152.34,17292,92.19,17292,32216,"Remaining 80% Products"
"fef6029430dcac1403570d19150408ea","toys",152.33,17293,92.19,17293,32216,"Remaining 80% Products"
"e91f88846bc20e4ae032b9bacecaa625","housewares",152.28,17294,92.19,17294,32216,"Remaining 80% Products"
"724bdb3b1f6738521676856d7577e451","bed_bath_table",152.28,17294,92.20,17295,32216,"Remaining 80% Products"
"052516c377ebbc53a39f053af1db08b4","cool_stuff",152.27,17296,92.20,17296,32216,"Remaining 80% Products"
"71f0bc096460c175e49cb3826bc8761a","furniture_decor",152.26,17297,92.20,17297,32216,"Remaining 80% Products"
"f98ab3dc92c46ebabdc8f613acfae537","health_beauty",152.23,17298,92.20,17298,32216,"Remaining 80% Products"
"4fbee589d3377144a90a338e4ae76dce","sports_leisure",152.21,17299,92.20,17299,32216,"Remaining 80% Products"
"4eb99b5f0d7e411f246a5c9c0ae27a5e","furniture_decor",152.19,17300,92.20,17300,32216,"Remaining 80% Products"
"daa46fa57a171867a99dcc8a71ec21cd","cool_stuff",152.17,17301,92.20,17301,32216,"Remaining 80% Products"
"905b0c0ebfb5ea28af1b5cfb97bbbd27","fashio_female_clothing",152.16,17302,92.20,17302,32216,"Remaining 80% Products"
"8a2f91593eeed0912db9bf4425e44b3e","furniture_decor",152.16,17302,92.20,17303,32216,"Remaining 80% Products"
"9bb64a6bd98df95fcfad9599bfdd1cdf","auto",152.16,17302,92.20,17304,32216,"Remaining 80% Products"
"520aadbf40e95a61ec8d4f2f377ff3b0","furniture_decor",152.16,17302,92.20,17305,32216,"Remaining 80% Products"
"46a03707de74b0250b111cc1378d8008","sports_leisure",152.15,17306,92.21,17306,32216,"Remaining 80% Products"
"c93b1a2e204567ed8b8b59a99456f8c4","auto",152.13,17307,92.21,17307,32216,"Remaining 80% Products"
"15be8ab92cd1c32b16ff30292ef39991","housewares",152.10,17308,92.21,17308,32216,"Remaining 80% Products"
"c04b6b2045c90dd226493e0413796f85","watches_gifts",152.10,17308,92.21,17309,32216,"Remaining 80% Products"
"9aef37b9deb4c4565b32f24a593b06ca","toys",152.08,17310,92.21,17310,32216,"Remaining 80% Products"
"04869307f7e7dc5b07f1d83406ade1e5","toys",152.08,17310,92.21,17311,32216,"Remaining 80% Products"
"dde07b9fedc0682cc6acbd81d92ffe22","cool_stuff",152.08,17310,92.21,17312,32216,"Remaining 80% Products"
"dc1ef651c56d45937bd23d0166a66296","baby",152.03,17313,92.21,17313,32216,"Remaining 80% Products"
"d328fcf582df161878940a0edb77761a","computers_accessories",152.02,17314,92.21,17314,32216,"Remaining 80% Products"
"30ed398b000a7504df39fc41f154eaa2","sports_leisure",152.00,17315,92.21,17315,32216,"Remaining 80% Products"
"fd8427a5b8ddccc638a8861eed9aef64","bed_bath_table",151.97,17316,92.22,17316,32216,"Remaining 80% Products"
"815d8a47625751d186ae410a78cb58bc","housewares",151.96,17317,92.22,17317,32216,"Remaining 80% Products"
"1c080978925cd796eb3f7bace4ef4239","construction_tools_safety",151.95,17318,92.22,17318,32216,"Remaining 80% Products"
"4d496091a266c21966fc846720b8435c","housewares",151.95,17318,92.22,17319,32216,"Remaining 80% Products"
"d49f9f12cae797620ffae81f5cdf0f79","health_beauty",151.94,17320,92.22,17320,32216,"Remaining 80% Products"
"9dae52e79d63184a0b32da87c5aabecf","watches_gifts",151.93,17321,92.22,17321,32216,"Remaining 80% Products"
"9af1e4e7176c0444995f217a1bfe7f1e","furniture_decor",151.92,17322,92.22,17322,32216,"Remaining 80% Products"
"94e25ee525bdcdce608d423d902a0372","food_drink",151.91,17323,92.22,17323,32216,"Remaining 80% Products"
"3b40b07af370eaeb124725c4c70ed73a","bed_bath_table",151.91,17323,92.22,17324,32216,"Remaining 80% Products"
"7595cd7f319221fe4153dfd0db083582","housewares",151.90,17325,92.22,17325,32216,"Remaining 80% Products"
"f727147ccedba9da38dc2ab8b496a444","home_appliances",151.89,17326,92.23,17326,32216,"Remaining 80% Products"
"19652da3a9b3cf78255f933ad658ed72","housewares",151.87,17327,92.23,17327,32216,"Remaining 80% Products"
"4666663905288ce384a71d096b22e7cd","stationery",151.86,17328,92.23,17328,32216,"Remaining 80% Products"
"0645a55c7e265509606125e11b6fa2f0","furniture_decor",151.85,17329,92.23,17329,32216,"Remaining 80% Products"
"25e9a0d431fe3359ee6a55b9c113a39b","health_beauty",151.83,17330,92.23,17330,32216,"Remaining 80% Products"
"eda67c42c2e05d1ba88119d626ec921f","computers_accessories",151.80,17331,92.23,17331,32216,"Remaining 80% Products"
"fb973e8b27e30aa34b8bee900dd1cdf8","kitchen_dining_laundry_garden_furniture",151.80,17331,92.23,17332,32216,"Remaining 80% Products"
"5a885007d9eed9680c983b19126a4bee","luggage_accessories",151.79,17333,92.23,17333,32216,"Remaining 80% Products"
"f8912361eece17527c97b26793def92a","housewares",151.78,17334,92.23,17334,32216,"Remaining 80% Products"
"524c471f4a5843ed7e79ef886d522948","stationery",151.78,17334,92.23,17335,32216,"Remaining 80% Products"
"20dfc860c4bf533f00053ad778d01a66","bed_bath_table",151.77,17336,92.24,17336,32216,"Remaining 80% Products"
"c770c3d5ab511e88a96d387bdb0b6ce0","housewares",151.76,17337,92.24,17337,32216,"Remaining 80% Products"
"f3f77f4a417da1f06a6e0eb648d20a87","health_beauty",151.71,17338,92.24,17338,32216,"Remaining 80% Products"
"1f8281d23bd0d53a9d2cea4bad53ca58","furniture_decor",151.70,17339,92.24,17339,32216,"Remaining 80% Products"
"f18e94c9042a09a45c22444e432c0fe5","sports_leisure",151.70,17339,92.24,17340,32216,"Remaining 80% Products"
"72e13fd16060f40fa8bb8e40533a7f6e","bed_bath_table",151.68,17341,92.24,17341,32216,"Remaining 80% Products"
"ba7bd7333b4f0c78d1c1e1693a4f97b7","computers_accessories",151.66,17342,92.24,17342,32216,"Remaining 80% Products"
"8f2fb4fbf4005e8763fc99f57dabb236","computers_accessories",151.63,17343,92.24,17343,32216,"Remaining 80% Products"
"6e9f9e5e78ff92b0c7ea485b416682b0","electronics",151.61,17344,92.24,17344,32216,"Remaining 80% Products"
"34d9466efb839455c18a915fb8b92b1b","stationery",151.61,17344,92.24,17345,32216,"Remaining 80% Products"
"4a2aa2807d3b21d35fe604f5629b40ad","stationery",151.61,17344,92.25,17346,32216,"Remaining 80% Products"
"3c504ffcb9f8ff101de420123932279f","watches_gifts",151.61,17344,92.25,17347,32216,"Remaining 80% Products"
"141b7f1c4036e50d42d9ba4b253d59a0","auto",151.61,17344,92.25,17348,32216,"Remaining 80% Products"
"6e5903fa584754f29471f356634b6334","musical_instruments",151.60,17349,92.25,17349,32216,"Remaining 80% Products"
"4e8b71eebba5605faf020d7e2a5067c9","housewares",151.60,17349,92.25,17350,32216,"Remaining 80% Products"
"6d2928252aa5ba6a5fc439571dd0d748","consoles_games",151.58,17351,92.25,17351,32216,"Remaining 80% Products"
"dd30ac2295f4efcd58173d3043f8216b","bed_bath_table",151.58,17351,92.25,17352,32216,"Remaining 80% Products"
"acd999849b296e49ab668c7e832ccb72","computers_accessories",151.56,17353,92.25,17353,32216,"Remaining 80% Products"
"9b056287fe05c2dfb1394ff376621eca","health_beauty",151.55,17354,92.25,17354,32216,"Remaining 80% Products"
"d03e27d4f155991fbefbd25b974b543a","auto",151.55,17354,92.25,17355,32216,"Remaining 80% Products"
"9ecb510f43c3b1502981c262624e98c8","furniture_decor",151.54,17356,92.26,17356,32216,"Remaining 80% Products"
"7d8f983b213d00e33e83aeabe1ecea40","bed_bath_table",151.54,17356,92.26,17357,32216,"Remaining 80% Products"
"04939dcb29e2a26106610d8e1ef03b98","health_beauty",151.52,17358,92.26,17358,32216,"Remaining 80% Products"
"bacc5be083c3a7503fe1ba1392931b54","furniture_decor",151.49,17359,92.26,17359,32216,"Remaining 80% Products"
"7273e94a33eb07341d5d86a7b815f901","consoles_games",151.49,17359,92.26,17360,32216,"Remaining 80% Products"
"f158c89259d05ad3364be59f73e753c3","health_beauty",151.49,17359,92.26,17361,32216,"Remaining 80% Products"
"3feb2f6b9b4daff28db958eca479c56e","home_construction",151.48,17362,92.26,17362,32216,"Remaining 80% Products"
"76f4ae2b91f4c543cb215e778747a63c","construction_tools_construction",151.47,17363,92.26,17363,32216,"Remaining 80% Products"
"ee104243151384e66a6758c637d7c096","health_beauty",151.46,17364,92.26,17364,32216,"Remaining 80% Products"
